order_date,customer_id,product_id,product_category_x,revenue,quantity,region,customer_acquisition_channel,product_name,product_category_y,cost_price,list_price,supplier,launch_date,signup_date,age_group,gender,city,customer_type,loyalty_tier,profit_amount,profit_margin,tenure_days,product_age,product_age_days
2023-08-19,C2653,P0019,Tablets,2454.54,2,West Midlands,Social,Clearly Smartphone,Smartphones,410.48,614.0,Quantum Supplies,2020-10-30,2020-05-12,26-35,Female,Sheffield,New,Silver,1633.58,66.5534071557196,2089,1023,1023
2023-03-15,C0245,P0044,Smartphones,3661.24,2,West Midlands,Referral,Science Accessorie,Accessories,932.47,1307.42,Nova Electronics,2019-08-10,2022-11-13,26-35,Female,Birmingham,Returning,Gold,1796.2999999999997,49.06261266674678,1174,1313,1313
2023-10-23,C1799,P0044,Smartphones,1830.62,1,South West,Referral,Science Accessorie,Accessories,932.47,1307.42,Nova Electronics,2019-08-10,2024-01-21,36-45,Male,Liverpool,New,Bronze,898.1499999999999,49.06261266674678,740,1535,1535
2024-02-17,C1116,P0080,Tablets,2067.72,4,South West,Organic,Response Laptop,Laptops,560.75,730.29,TechCorp,2019-12-22,2020-06-26,36-45,Female,Newcastle,New,Silver,-175.2800000000002,-8.476969802487774,2044,1518,1518
2023-02-10,C1770,P0010,Networking,4252.74,3,West Midlands,Organic,Mouth Monitor,Monitors,816.77,1136.86,Digitex,2024-02-14,2023-06-26,36-45,Prefer not to say,Birmingham,New,Silver,1802.4299999999998,42.38279321096516,949,-369,-369
2023-08-23,C2762,P0012,Monitors,592.47,1,West Midlands,Referral,Decide Monitor,Monitors,837.93,1129.03,Digitex,2023-08-21,2022-04-17,36-45,Non-binary,London,Returning,Bronze,-245.45999999999992,-41.42994582004151,1384,2,2
2023-06-29,C1928,P0052,Accessories,7203.0,4,West Midlands,Organic,Discuss Smartphone,Smartphones,938.74,1247.04,FutureTek,2021-10-04,2021-06-23,26-35,Female,Leicester,Returning,Silver,3448.04,47.86949881993613,1682,633,633
2024-03-22,C2601,P0075,Smartphones,4407.16,4,South East,Paid,Pick Accessorie,Accessories,604.49,791.35,FutureTek,2019-07-17,2020-07-06,26-35,Male,Leicester,New,Bronze,1989.1999999999998,45.135642908358214,2034,1710,1710
2024-02-23,C1366,P0075,Smartphones,3305.37,3,South East,Social,Pick Accessorie,Accessories,604.49,791.35,FutureTek,2019-07-17,2020-04-20,36-45,Female,Bristol,New,Bronze,1491.8999999999999,45.135642908358214,2111,1682,1682
2023-12-04,C1687,P0042,Laptops,6479.36,4,West Midlands,Referral,Hear Monitor,Monitors,171.97,221.86,Nova Electronics,2020-10-12,2023-08-08,26-35,Male,Nottingham,New,Bronze,5791.48,89.38351935993678,906,1148,1148
2024-02-15,C2254,P0018,Accessories,238.6,1,South West,Organic,Grow Monitor,Monitors,212.58,295.84,FutureTek,2021-05-13,2023-06-24,26-35,Male,Birmingham,New,Gold,26.019999999999982,10.90528080469404,951,1008,1008
2023-09-16,C1325,P0022,Accessories,203.66,1,North East,Social,Husband Accessorie,Accessories,112.88,165.4,Digitex,2019-10-28,2024-01-28,46-55,Female,Leeds,New,Bronze,90.78,44.574290484140235,733,1419,1419
2023-01-02,C2694,P0035,Networking,756.92,4,North East,Organic,Spring Smartphone,Smartphones,917.0,1328.01,ByteWare,2021-06-18,2023-01-04,18-25,Female,Edinburgh,Returning,Bronze,-2911.08,-384.595465835227,1122,563,563
2024-06-14,C1482,P0044,Smartphones,7322.48,4,South West,Social,Science Accessorie,Accessories,932.47,1307.42,Nova Electronics,2019-08-10,2021-11-29,26-35,Male,Edinburgh,New,Gold,3592.5999999999995,49.06261266674678,1523,1770,1770
2023-07-28,C1094,P0061,Monitors,3457.04,2,West Midlands,Paid,Individual Laptop,Laptops,669.54,881.27,TechCorp,2024-06-20,2022-11-14,46-55,Female,Birmingham,New,Bronze,2117.96,61.265128549279154,1173,-328,-328
2024-05-11,C0498,P0022,Accessories,203.66,1,Scotland,Social,Husband Accessorie,Accessories,112.88,165.4,Digitex,2019-10-28,2020-01-14,36-45,Female,Cardiff,New,Silver,90.78,44.574290484140235,2208,1657,1657
2023-11-15,C2257,P0038,Accessories,789.94,1,North East,Organic,Husband Monitor,Monitors,619.0,801.88,TechCorp,2021-05-13,2021-08-24,36-45,Male,Cardiff,New,Silver,170.94000000000005,21.639618198850552,1620,916,916
2023-04-27,C1891,P0071,Laptops,1747.51,1,North West,Paid,Benefit Smartphone,Smartphones,962.74,1089.86,TechCorp,2019-05-27,2021-01-25,46-55,Male,Birmingham,New,Bronze,784.77,44.90789752276096,1831,1431,1431
2023-10-26,C2085,P0072,Tablets,5073.78,3,North East,Social,Traditional Smartphone,Smartphones,615.28,842.99,TechCorp,2019-12-07,2022-09-26,36-45,Male,Edinburgh,New,Bronze,3227.9399999999996,63.62002294147558,1222,1419,1419
2024-04-28,C0999,P0078,Laptops,1072.56,4,North West,Paid,Newspaper Accessorie,Accessories,932.57,1374.88,Digitex,2021-02-20,2021-08-22,26-35,Female,London,New,Bronze,-2657.7200000000003,-247.79219810546732,1622,1163,1163
2024-06-04,C0560,P0095,Smartphones,174.85,1,West Midlands,Social,Notice Monitor,Monitors,190.69,219.48,ByteWare,2023-07-06,2020-09-28,56-65,Male,Edinburgh,Returning,Bronze,-15.840000000000003,-9.059193594509582,1950,334,334
2024-02-29,C1393,P0042,Laptops,4859.52,3,London,Organic,Hear Monitor,Monitors,171.97,221.86,Nova Electronics,2020-10-12,2020-02-14,36-45,Male,Leicester,New,Bronze,4343.610000000001,89.3835193599368,2177,1235,1235
2023-11-02,C2405,P0051,Tablets,6026.72,4,North West,Paid,Rise Smartphone,Smartphones,685.53,812.83,Digitex,2023-09-27,2024-05-04,46-55,Female,Edinburgh,New,Bronze,3284.6000000000004,54.50062388828418,636,36,36
2024-05-10,C1414,P0067,Accessories,168.99,3,North East,Paid,Later Monitor,Monitors,732.49,851.09,FutureTek,2023-12-18,2021-11-19,18-25,Female,Newcastle,New,Bronze,-2028.4800000000002,-1200.3550505947098,1533,144,144
2023-11-26,C0773,P0075,Smartphones,2203.58,2,North East,Organic,Pick Accessorie,Accessories,604.49,791.35,FutureTek,2019-07-17,2023-04-04,26-35,Male,Southampton,Returning,Bronze,994.5999999999999,45.135642908358214,1032,1593,1593
2024-02-25,C0179,P0045,Monitors,5276.76,3,South West,Social,Politics Networkin,Networking,727.3,916.1,Nova Electronics,2024-05-26,2021-12-18,65+,Male,Glasgow,New,Bronze,3094.8600000000006,58.650762968185035,1504,-91,-91
2024-01-26,C1582,P0044,Smartphones,3661.24,2,South West,Email,Science Accessorie,Accessories,932.47,1307.42,Nova Electronics,2019-08-10,2022-10-12,26-35,Female,Leeds,Returning,Bronze,1796.2999999999997,49.06261266674678,1206,1630,1630
2023-05-10,C2058,P0094,Accessories,857.88,3,South East,Social,Hour Networkin,Networking,568.31,814.86,Nova Electronics,2020-05-16,2022-07-17,26-35,Male,Belfast,New,Bronze,-847.0499999999998,-98.73758567631835,1293,1089,1089
2024-03-26,C0409,P0005,Monitors,878.12,4,London,Social,Require Monitor,Monitors,730.22,1008.09,Nova Electronics,2023-08-22,2022-10-14,26-35,Female,Sheffield,New,Bronze,-2042.7600000000002,-232.62879788639367,1204,217,217
2024-02-24,C2682,P0064,Monitors,3028.42,2,South East,Paid,Employee Accessorie,Accessories,206.41,227.23,TechCorp,2023-10-11,2021-08-26,26-35,Male,Leicester,New,Bronze,2615.6,86.36846936686456,1618,136,136
2023-09-29,C1387,P0040,Smartphones,5540.0,4,South East,Social,They Tablet,Tablets,105.03,152.42,Nova Electronics,2022-02-07,2020-11-16,36-45,Female,London,Returning,Bronze,5119.88,92.41660649819495,1901,599,599
2024-06-30,C1557,P0082,Laptops,651.06,3,South West,Social,Social Tablet,Tablets,199.86,286.5,Digitex,2021-04-08,2021-05-31,36-45,Non-binary,Edinburgh,New,Bronze,51.479999999999905,7.907105335913727,1705,1179,1179
2023-02-06,C2530,P0091,Tablets,828.03,1,Scotland,Referral,Fire Laptop,Laptops,366.88,422.77,TechCorp,2024-06-08,2020-10-30,26-35,Male,Bristol,New,Bronze,461.15,55.69242660290086,1918,-488,-488
2023-10-22,C0932,P0051,Tablets,1506.68,1,North East,Email,Rise Smartphone,Smartphones,685.53,812.83,Digitex,2023-09-27,2023-08-23,36-45,Female,Birmingham,Returning,Bronze,821.1500000000001,54.50062388828418,891,25,25
2023-04-13,C1818,P0063,Laptops,2758.68,2,West Midlands,Email,Evidence Smartphone,Smartphones,511.36,606.22,Quantum Supplies,2020-03-09,2023-07-16,26-35,Female,Liverpool,Returning,Silver,1735.9599999999998,62.927197065263094,929,1130,1130
2023-02-17,C1329,P0012,Monitors,592.47,1,West Midlands,Paid,Decide Monitor,Monitors,837.93,1129.03,Digitex,2023-08-21,2021-07-19,18-25,Female,Leeds,Returning,Bronze,-245.45999999999992,-41.42994582004151,1656,-185,-185
2024-03-17,C0597,P0038,Accessories,1579.88,2,North East,Referral,Husband Monitor,Monitors,619.0,801.88,TechCorp,2021-05-13,2021-07-04,18-25,Female,Glasgow,Returning,Silver,341.8800000000001,21.639618198850552,1671,1039,1039
2023-07-04,C0697,P0079,Tablets,3527.02,2,South East,Referral,On Laptop,Laptops,640.1,848.26,Quantum Supplies,2019-02-05,2024-02-26,26-35,Male,Leicester,New,Bronze,2246.8199999999997,63.70306944672839,704,1610,1610
2024-01-27,C2539,P0014,Smartphones,2822.74,2,South West,Email,List Networkin,Networking,784.41,1171.98,Nova Electronics,2024-01-05,2021-11-13,65+,Male,Leeds,Returning,Silver,1253.9199999999998,44.422086341639684,1539,22,22
2023-05-27,C0952,P0099,Networking,659.2,4,West Midlands,Paid,Brother Accessorie,Accessories,762.0,1120.37,ByteWare,2022-02-01,2023-11-11,18-25,Female,Leeds,New,Silver,-2388.8,-362.37864077669906,811,480,480
2023-01-10,C1906,P0024,Monitors,5329.89,3,North West,Organic,Pm Accessorie,Accessories,485.91,585.98,FutureTek,2021-04-01,2020-08-07,36-45,Male,Sheffield,New,Gold,3872.1600000000003,72.64990459465392,2002,649,649
2023-12-20,C2407,P0069,Tablets,5835.54,3,North East,Referral,Discuss Monitor,Monitors,760.58,854.03,TechCorp,2020-03-05,2020-04-06,26-35,Male,Cardiff,New,Gold,3553.7999999999997,60.89924839860578,2125,1385,1385
2024-04-12,C1238,P0062,Laptops,2753.1,2,North East,Social,Low Laptop,Laptops,930.05,1338.79,TechCorp,2020-03-19,2020-11-30,56-65,Male,Leeds,Returning,Gold,893.0,32.43616287094548,1887,1485,1485
2023-04-20,C0972,P0009,Monitors,1750.92,4,Wales,Referral,Discover Laptop,Laptops,141.88,204.17,Quantum Supplies,2020-12-23,2022-03-17,26-35,Male,Edinburgh,New,Bronze,1183.4,67.58732552029791,1415,848,848
2023-10-30,C0090,P0002,Networking,2345.24,4,West Midlands,Organic,Ago Smartphone,Smartphones,749.65,1027.53,Nova Electronics,2021-05-04,2021-08-23,36-45,Female,Liverpool,New,Silver,-653.3600000000001,-27.858982449557406,1621,909,909
2023-02-20,C2484,P0006,Accessories,447.92,4,West Midlands,Social,Begin Accessorie,Accessories,476.75,577.48,Nova Electronics,2024-01-09,2020-07-31,26-35,Female,Birmingham,New,Gold,-1459.08,-325.7456688694409,2009,-323,-323
2023-08-24,C2487,P0098,Laptops,565.32,3,Scotland,Referral,Middle Laptop,Laptops,791.11,1150.0,Digitex,2019-03-02,2023-09-08,65+,Male,Belfast,New,Silver,-1808.0099999999998,-319.82063256208863,875,1636,1636
2023-09-14,C2777,P0056,Laptops,696.08,2,South East,Email,Institution Networkin,Networking,984.96,1122.23,FutureTek,2021-04-11,2021-08-10,36-45,Female,Bristol,New,Silver,-1273.8400000000001,-183.001953798414,1634,886,886
2023-02-10,C1266,P0061,Monitors,6914.08,4,London,Referral,Individual Laptop,Laptops,669.54,881.27,TechCorp,2024-06-20,2022-03-24,18-25,Female,Leicester,New,Silver,4235.92,61.265128549279154,1408,-496,-496
2023-05-15,C0370,P0049,Tablets,966.84,3,Wales,Social,Hundred Laptop,Laptops,722.45,811.71,TechCorp,2021-04-18,2020-09-14,36-45,Female,Leicester,Returning,Bronze,-1200.5100000000002,-124.16842497207399,1964,757,757
2023-06-29,C0823,P0020,Laptops,2945.96,2,Wales,Paid,Source Networkin,Networking,579.1,795.59,FutureTek,2021-11-11,2021-10-31,36-45,Female,Southampton,New,Silver,1787.76,60.685141685562606,1552,595,595
2023-10-07,C0674,P0068,Networking,5273.73,3,South West,Email,Inside Tablet,Tablets,970.27,1292.08,Nova Electronics,2022-01-29,2022-04-16,26-35,Female,Newcastle,New,Silver,2362.9199999999996,44.80547923386294,1385,616,616
2023-10-30,C1388,P0022,Accessories,203.66,1,South West,Email,Husband Accessorie,Accessories,112.88,165.4,Digitex,2019-10-28,2020-01-16,36-45,Male,Leeds,Returning,Silver,90.78,44.574290484140235,2206,1463,1463
2023-05-25,C0925,P0042,Laptops,6479.36,4,Wales,Organic,Hear Monitor,Monitors,171.97,221.86,Nova Electronics,2020-10-12,2022-01-16,26-35,Male,Southampton,New,Gold,5791.48,89.38351935993678,1475,955,955
2024-02-09,C0058,P0016,Smartphones,5749.71,3,South East,Paid,Song Tablet,Tablets,401.67,475.5,Nova Electronics,2020-05-11,2022-03-24,46-55,Female,Nottingham,New,Bronze,4544.7,79.04224734812712,1408,1369,1369
2023-09-26,C2395,P0024,Monitors,7106.52,4,Wales,Organic,Pm Accessorie,Accessories,485.91,585.98,FutureTek,2021-04-01,2023-07-13,36-45,Male,Bristol,Returning,Bronze,5162.88,72.64990459465392,932,908,908
2023-08-28,C1932,P0095,Smartphones,174.85,1,Wales,Email,Notice Monitor,Monitors,190.69,219.48,ByteWare,2023-07-06,2020-04-17,26-35,Male,Newcastle,New,Silver,-15.840000000000003,-9.059193594509582,2114,53,53
2023-08-15,C2653,P0029,Smartphones,1739.64,1,South West,Email,Bar Networkin,Networking,616.59,773.15,Quantum Supplies,2023-09-12,2020-05-12,26-35,Female,Sheffield,New,Silver,1123.0500000000002,64.55645995723253,2089,-28,-28
2023-11-06,C2660,P0091,Tablets,3312.12,4,South East,Organic,Fire Laptop,Laptops,366.88,422.77,TechCorp,2024-06-08,2021-09-14,26-35,Female,London,Returning,Bronze,1844.6,55.69242660290086,1599,-215,-215
2023-02-08,C1247,P0013,Laptops,6118.68,4,South East,Organic,Kind Tablet,Tablets,232.67,262.41,ByteWare,2020-11-15,2022-05-01,36-45,Female,London,New,Bronze,5188.0,84.78952976785841,1370,815,815
2023-05-19,C1592,P0073,Monitors,4949.96,4,Wales,Referral,Claim Smartphone,Smartphones,163.89,238.64,Quantum Supplies,2024-05-03,2022-04-24,18-25,Male,Birmingham,Returning,Silver,4294.4,86.75625661621508,1377,-350,-350
2024-03-05,C2406,P0046,Tablets,929.24,2,North East,Referral,Congress Networkin,Networking,404.75,590.87,FutureTek,2023-07-18,2023-03-01,26-35,Female,Leeds,New,Bronze,119.74000000000001,12.885799147690586,1066,231,231
2024-05-16,C2522,P0051,Tablets,6026.72,4,West Midlands,Organic,Rise Smartphone,Smartphones,685.53,812.83,Digitex,2023-09-27,2022-10-23,26-35,Female,Sheffield,Returning,Gold,3284.6000000000004,54.50062388828418,1195,232,232
2024-01-15,C0890,P0058,Accessories,4852.0,4,South West,Email,White Smartphone,Smartphones,230.7,295.17,Nova Electronics,2023-10-29,2024-04-17,26-35,Male,Newcastle,Returning,Gold,3929.2,80.98103874690848,653,78,78
2024-01-07,C0407,P0023,Tablets,5002.02,3,Wales,Organic,Her Monitor,Monitors,348.94,475.32,FutureTek,2021-12-04,2020-01-30,26-35,Male,Belfast,Returning,Bronze,3955.2000000000007,79.07205488982451,2192,764,764
2023-10-10,C0778,P0073,Monitors,1237.49,1,South West,Organic,Claim Smartphone,Smartphones,163.89,238.64,Quantum Supplies,2024-05-03,2023-07-17,56-65,Female,London,Returning,Bronze,1073.6,86.75625661621508,928,-206,-206
2023-08-06,C2629,P0080,Tablets,516.93,1,London,Social,Response Laptop,Laptops,560.75,730.29,TechCorp,2019-12-22,2020-01-04,26-35,Male,Glasgow,New,Silver,-43.82000000000005,-8.476969802487774,2218,1323,1323
2023-09-07,C0516,P0002,Networking,1172.62,2,South East,Social,Ago Smartphone,Smartphones,749.65,1027.53,Nova Electronics,2021-05-04,2022-08-25,36-45,Male,Edinburgh,New,Bronze,-326.68000000000006,-27.858982449557406,1254,856,856
2023-08-01,C2402,P0013,Laptops,3059.34,2,Scotland,Paid,Kind Tablet,Tablets,232.67,262.41,ByteWare,2020-11-15,2021-09-02,36-45,Female,Glasgow,New,Bronze,2594.0,84.78952976785841,1611,989,989
2023-06-01,C2442,P0094,Accessories,285.96,1,West Midlands,Social,Hour Networkin,Networking,568.31,814.86,Nova Electronics,2020-05-16,2022-09-26,18-25,Female,Manchester,New,Bronze,-282.34999999999997,-98.73758567631836,1222,1111,1111
2023-05-29,C0533,P0090,Networking,1326.72,3,North West,Organic,Truth Laptop,Laptops,652.57,934.31,TechCorp,2024-04-26,2020-07-13,18-25,Male,Glasgow,New,Gold,-630.99,-47.560148335745296,2027,-333,-333
2023-01-27,C0540,P0058,Accessories,1213.0,1,Wales,Social,White Smartphone,Smartphones,230.7,295.17,Nova Electronics,2023-10-29,2021-11-02,36-45,Male,Sheffield,New,Bronze,982.3,80.98103874690848,1550,-275,-275
2023-09-01,C2412,P0083,Accessories,4923.75,3,London,Organic,Specific Networkin,Networking,631.09,943.41,Digitex,2024-06-14,2020-10-15,65+,Female,Birmingham,Returning,Bronze,3030.48,61.54821020563595,1933,-287,-287
2023-02-23,C0520,P0027,Networking,1977.6,4,South East,Social,Not Smartphone,Smartphones,534.05,606.88,Nova Electronics,2020-01-23,2022-08-15,18-25,Male,Leicester,New,Silver,-158.5999999999999,-8.019822006472488,1264,1127,1127
2024-05-02,C1837,P0049,Tablets,966.84,3,South East,Paid,Hundred Laptop,Laptops,722.45,811.71,TechCorp,2021-04-18,2022-10-04,56-65,Male,Bristol,Returning,Bronze,-1200.5100000000002,-124.16842497207399,1214,1110,1110
2023-08-15,C2520,P0024,Monitors,1776.63,1,West Midlands,Paid,Pm Accessorie,Accessories,485.91,585.98,FutureTek,2021-04-01,2021-03-28,36-45,Male,Leicester,Returning,Silver,1290.72,72.64990459465392,1769,866,866
2023-02-01,C0250,P0091,Tablets,3312.12,4,North East,Paid,Fire Laptop,Laptops,366.88,422.77,TechCorp,2024-06-08,2023-08-23,65+,Female,Newcastle,Returning,Silver,1844.6,55.69242660290086,891,-493,-493
2023-04-21,C2009,P0090,Networking,1768.96,4,South East,Social,Truth Laptop,Laptops,652.57,934.31,TechCorp,2024-04-26,2021-12-31,26-35,Male,London,New,Silver,-841.3200000000002,-47.5601483357453,1491,-371,-371
2023-11-26,C2492,P0066,Tablets,1795.58,2,South East,Organic,Skin Tablet,Tablets,711.76,990.91,Quantum Supplies,2023-12-22,2020-03-26,65+,Male,Leeds,Returning,Silver,372.05999999999995,20.720881275131152,2136,-26,-26
2023-11-29,C1561,P0010,Networking,4252.74,3,South West,Paid,Mouth Monitor,Monitors,816.77,1136.86,Digitex,2024-02-14,2021-10-12,46-55,Female,Nottingham,New,Bronze,1802.4299999999998,42.38279321096516,1571,-77,-77
2024-03-16,C0407,P0076,Monitors,1841.06,1,Scotland,Paid,Image Tablet,Tablets,686.24,841.11,Nova Electronics,2022-03-31,2020-01-30,26-35,Male,Belfast,Returning,Bronze,1154.82,62.72582099442712,2192,716,716
2023-08-22,C1695,P0077,Monitors,2046.3,3,South West,Paid,Pick Tablet,Tablets,174.33,236.78,Quantum Supplies,2022-12-25,2022-11-30,56-65,Male,Sheffield,Returning,Bronze,1523.31,74.44216390558569,1157,240,240
2023-04-08,C1281,P0072,Tablets,6765.04,4,Wales,Referral,Traditional Smartphone,Smartphones,615.28,842.99,TechCorp,2019-12-07,2022-05-30,36-45,Female,Newcastle,Returning,Gold,4303.92,63.62002294147558,1341,1218,1218
2024-01-19,C0626,P0048,Networking,3779.04,4,South East,Organic,Common Laptop,Laptops,576.23,769.48,ByteWare,2022-12-07,2021-06-03,18-25,Female,Newcastle,Returning,Bronze,1474.12,39.007790338286966,1702,408,408
2023-03-29,C0382,P0016,Smartphones,7666.28,4,South East,Social,Song Tablet,Tablets,401.67,475.5,Nova Electronics,2020-05-11,2020-04-10,65+,Male,Birmingham,New,Gold,6059.599999999999,79.04224734812712,2121,1052,1052
2024-01-17,C0533,P0058,Accessories,1213.0,1,Wales,Referral,White Smartphone,Smartphones,230.7,295.17,Nova Electronics,2023-10-29,2020-07-13,18-25,Male,Glasgow,New,Gold,982.3,80.98103874690848,2027,80,80
2024-02-25,C1449,P0067,Accessories,225.32,4,London,Email,Later Monitor,Monitors,732.49,851.09,FutureTek,2023-12-18,2021-10-29,36-45,Male,Newcastle,New,Bronze,-2704.64,-1200.3550505947096,1554,69,69
2023-11-16,C1441,P0069,Tablets,1945.18,1,Scotland,Organic,Discuss Monitor,Monitors,760.58,854.03,TechCorp,2020-03-05,2021-01-30,65+,Male,Sheffield,New,Bronze,1184.6,60.89924839860578,1826,1351,1351
2024-05-08,C0919,P0005,Monitors,219.53,1,Wales,Social,Require Monitor,Monitors,730.22,1008.09,Nova Electronics,2023-08-22,2023-03-08,26-35,Female,Glasgow,New,Bronze,-510.69000000000005,-232.62879788639367,1059,260,260
2024-01-12,C0471,P0021,Monitors,880.23,3,Scotland,Social,Blue Laptop,Laptops,830.71,1181.28,Nova Electronics,2019-10-16,2021-02-08,18-25,Male,Bristol,New,Silver,-1611.9,-183.12259295865854,1817,1549,1549
2023-01-27,C2495,P0053,Accessories,2267.67,3,London,Organic,Threat Accessorie,Accessories,795.39,1131.84,Nova Electronics,2019-06-23,2024-03-20,56-65,Male,Leicester,Returning,Gold,-118.5,-5.22562806757597,681,1314,1314
2023-11-13,C1392,P0015,Tablets,1775.55,3,London,Organic,Fall Smartphone,Smartphones,411.12,526.79,TechCorp,2019-01-21,2020-09-11,26-35,Female,Sheffield,New,Bronze,542.1899999999998,30.536453493283762,1967,1757,1757
2023-05-27,C2320,P0010,Networking,5670.32,4,South East,Organic,Mouth Monitor,Monitors,816.77,1136.86,Digitex,2024-02-14,2023-11-26,26-35,Male,Southampton,Returning,Silver,2403.24,42.38279321096516,796,-263,-263
2023-02-01,C0376,P0068,Networking,3515.82,2,North East,Paid,Inside Tablet,Tablets,970.27,1292.08,Nova Electronics,2022-01-29,2024-01-16,46-55,Female,Southampton,Returning,Bronze,1575.2800000000002,44.80547923386295,745,368,368
2023-12-16,C0645,P0058,Accessories,3639.0,3,West Midlands,Social,White Smartphone,Smartphones,230.7,295.17,Nova Electronics,2023-10-29,2023-05-16,46-55,Male,Sheffield,New,Silver,2946.9,80.9810387469085,990,48,48
